Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Profile,Source_Folder,Source_File
PPV_(Positive_Predictive_Value),1.0,3.5,0.8484848484848485,TRUE,,0.8485,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.0,0.8208955223880597,TRUE,,0.8209,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.5,0.8088235294117647,TRUE,,0.8088,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.0,0.8088235294117647,TRUE,,0.8088,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.5,0.6436781609195402,TRUE,,0.6437,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.0,0.8461538461538461,TRUE,,0.8462,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.5,0.7777777777777778,TRUE,,0.7778,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.0,0.7125,TRUE,,0.7125,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.5,0.6129032258064516,TRUE,,0.6129,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Precision,1.0,2.0,0.9152542372881356,FALSE,,0.9153,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Precision,1.0,2.5,0.859375,FALSE,,0.8594,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Precision,1.0,3.0,0.7857142857142857,FALSE,,0.7857,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Precision,1.0,3.5,0.8088235294117647,FALSE,,0.8088,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Precision,1.5,2.0,0.8333333333333334,FALSE,,0.8333,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Precision,1.5,2.5,0.859375,FALSE,,0.8594,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Precision,1.5,3.0,0.8115942028985508,FALSE,,0.8116,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Precision,1.5,3.5,0.7857142857142857,FALSE,,0.7857,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Precision,2.0,2.0,0.8208955223880597,FALSE,,0.8209,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Precision,2.0,2.5,0.7671232876712328,FALSE,,0.7671,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Precision,2.0,3.0,0.7466666666666667,FALSE,,0.7467,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Precision,2.0,3.5,0.6195652173913043,FALSE,,0.6196,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Precision,1.0,2.0,0.8461538461538461,TRUE,,0.8462,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Precision,1.0,2.5,0.8983050847457628,TRUE,,0.8983,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Precision,1.0,3.0,0.8088235294117647,TRUE,,0.8088,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Precision,1.0,3.5,0.8484848484848485,TRUE,,0.8485,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Precision,1.5,2.0,0.8208955223880597,TRUE,,0.8209,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Precision,1.5,2.5,0.8088235294117647,TRUE,,0.8088,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Precision,1.5,3.0,0.8088235294117647,TRUE,,0.8088,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Precision,1.5,3.5,0.6436781609195402,TRUE,,0.6437,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Precision,2.0,2.0,0.8461538461538461,TRUE,,0.8462,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Precision,2.0,2.5,0.7777777777777778,TRUE,,0.7778,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Precision,2.0,3.0,0.7125,TRUE,,0.7125,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Precision,2.0,3.5,0.6129032258064516,TRUE,,0.6129,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,2.0,0.0203006778681373,FALSE,,0.0203,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,2.5,0.0404251875207962,FALSE,,0.0404,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,3.0,0.0487136196114677,FALSE,,0.0487,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,3.5,0.0495736869981996,FALSE,,0.0496,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,2.0,0.0223927296668539,FALSE,,0.0224,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,2.5,0.0228222279109038,FALSE,,0.0228,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,3.0,0.0372611435695614,FALSE,,0.0373,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,3.5,0.0294756537825619,FALSE,,0.0295,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,2.0,0.0419805027201202,FALSE,,0.0420,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,2.5,0.0371764375619868,FALSE,,0.0372,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,3.0,0.0561071529812853,FALSE,,0.0561,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,3.5,0.0847971672952952,FALSE,,0.0848,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,2.0,0.0353864206666297,TRUE,,0.0354,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,2.5,0.0243181881875598,TRUE,,0.0243,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,3.0,0.0465874915190743,TRUE,,0.0466,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.0,3.5,0.0390118104680328,TRUE,,0.0390,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,2.0,0.0499283525553785,TRUE,,0.0499,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,2.5,0.0434162379747629,TRUE,,0.0434,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,3.0,0.0380398427970175,TRUE,,0.0380,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,1.5,3.5,0.0917505784582605,TRUE,,0.0918,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,2.0,0.0347873408014619,TRUE,,0.0348,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,2.5,0.0218504155902043,TRUE,,0.0219,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,3.0,0.0538193155825129,TRUE,,0.0538,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Precision_Variance_Across_Folds,2.0,3.5,0.0983255875696877,TRUE,,0.0983,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Recall,1.0,2.0,0.9473684210526316,FALSE,,0.9474,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Recall,1.0,2.5,0.9649122807017544,FALSE,,0.9649,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Recall,1.0,3.0,0.9649122807017544,FALSE,,0.9649,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Recall,1.0,3.5,0.9649122807017544,FALSE,,0.9649,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Recall,1.5,2.0,0.9649122807017544,FALSE,,0.9649,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Recall,1.5,2.5,0.9649122807017544,FALSE,,0.9649,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Recall,1.5,3.0,0.9824561403508772,FALSE,,0.9825,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Recall,1.5,3.5,0.9649122807017544,FALSE,,0.9649,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Recall,2.0,2.0,0.9649122807017544,FALSE,,0.9649,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Recall,2.0,2.5,0.9824561403508772,FALSE,,0.9825,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Recall,2.0,3.0,0.9824561403508772,FALSE,,0.9825,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Recall,2.0,3.5,1.0,FALSE,,1.0000,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Recall,1.0,2.0,0.9649122807017544,TRUE,,0.9649,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Recall,1.0,2.5,0.9298245614035088,TRUE,,0.9298,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Recall,1.0,3.0,0.9649122807017544,TRUE,,0.9649,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Recall,1.0,3.5,0.9824561403508772,TRUE,,0.9825,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Recall,1.5,2.0,0.9649122807017544,TRUE,,0.9649,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Recall,1.5,2.5,0.9649122807017544,TRUE,,0.9649,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Recall,1.5,3.0,0.9649122807017544,TRUE,,0.9649,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Recall,1.5,3.5,0.9824561403508772,TRUE,,0.9825,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Recall,2.0,2.0,0.9649122807017544,TRUE,,0.9649,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Recall,2.0,2.5,0.9824561403508772,TRUE,,0.9825,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Recall,2.0,3.0,1.0,TRUE,,1.0000,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Recall,2.0,3.5,1.0,TRUE,,1.0000,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,2.0,0.0374634324632677,FALSE,,0.0375,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,2.5,0.0561403508771929,FALSE,,0.0561,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,3.0,0.0377906302255052,FALSE,,0.0378,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,3.5,0.0438245473571817,FALSE,,0.0438,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,2.0,0.0210526315789473,FALSE,,0.0211,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,2.5,0.0421052631578947,FALSE,,0.0421,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,3.0,0.0262572448194662,FALSE,,0.0263,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,3.5,0.0325390122648972,FALSE,,0.0325,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,2.0,0.0423966525389283,FALSE,,0.0424,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,2.5,0.0357825930778441,FALSE,,0.0358,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,3.0,0.0368003104621105,FALSE,,0.0368,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,3.5,0.0301835974282197,FALSE,,0.0302,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,2.0,0.0325390122648972,TRUE,,0.0325,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,2.5,0.0513289082046589,TRUE,,0.0513,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,3.0,0.0374634324632677,TRUE,,0.0375,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.0,3.5,0.0536738896167661,TRUE,,0.0537,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,2.0,0.0488715378146811,TRUE,,0.0489,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,2.5,0.0257841025556124,TRUE,,0.0258,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,3.0,0.0305887645160749,TRUE,,0.0306,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,1.5,3.5,0.0421052631578947,TRUE,,0.0421,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,2.0,0.0257841025556124,TRUE,,0.0258,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,2.5,0.0262572448194662,TRUE,,0.0263,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,3.0,0.0192183353510584,TRUE,,0.0192,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Recall_Variance_Across_Folds,2.0,3.5,0.0361250180385508,TRUE,,0.0361,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,2.0,51.75438596491229,FALSE,,51.7544,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,2.5,56.14035087719298,FALSE,,56.1404,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,3.0,61.40350877192983,FALSE,,61.4035,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,3.5,59.64912280701754,FALSE,,59.6491,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,2.0,57.89473684210527,FALSE,,57.8947,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,2.5,56.14035087719298,FALSE,,56.1404,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,3.0,60.526315789473685,FALSE,,60.5263,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,3.5,61.40350877192983,FALSE,,61.4035,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,2.0,58.77192982456141,FALSE,,58.7719,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,2.5,64.03508771929825,FALSE,,64.0351,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,3.0,65.78947368421053,FALSE,,65.7895,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,3.5,80.7017543859649,FALSE,,80.7018,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,2.0,57.01754385964912,TRUE,,57.0175,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,2.5,51.75438596491229,TRUE,,51.7544,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,3.0,59.64912280701754,TRUE,,59.6491,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.0,3.5,57.89473684210527,TRUE,,57.8947,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,2.0,58.77192982456141,TRUE,,58.7719,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,2.5,59.64912280701754,TRUE,,59.6491,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,3.0,59.64912280701754,TRUE,,59.6491,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,1.5,3.5,76.31578947368422,TRUE,,76.3158,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,2.0,57.01754385964912,TRUE,,57.0175,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,2.5,63.1578947368421,TRUE,,63.1579,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,3.0,70.17543859649122,TRUE,,70.1754,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Safety_Override_Activation_Rate_%,2.0,3.5,81.57894736842105,TRUE,,81.5789,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,2.0,0.9473684210526316,FALSE,,0.9474,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,2.5,0.9649122807017544,FALSE,,0.9649,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,3.0,0.9649122807017544,FALSE,,0.9649,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,3.5,0.9649122807017544,FALSE,,0.9649,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,2.0,0.9649122807017544,FALSE,,0.9649,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,2.5,0.9649122807017544,FALSE,,0.9649,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,3.0,0.9824561403508772,FALSE,,0.9825,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,3.5,0.9649122807017544,FALSE,,0.9649,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,2.0,0.9649122807017544,FALSE,,0.9649,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,2.5,0.9824561403508772,FALSE,,0.9825,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,3.0,0.9824561403508772,FALSE,,0.9825,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,3.5,1.0,FALSE,,1.0000,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,2.0,0.9649122807017544,TRUE,,0.9649,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,2.5,0.9298245614035088,TRUE,,0.9298,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,3.0,0.9649122807017544,TRUE,,0.9649,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,ensemble_voting_summary_00-00.csv
Sensitivity,1.0,3.5,0.9824561403508772,TRUE,,0.9825,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,2.0,0.9649122807017544,TRUE,,0.9649,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,2.5,0.9649122807017544,TRUE,,0.9649,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,3.0,0.9649122807017544,TRUE,,0.9649,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,ensemble_voting_summary_00-00.csv
Sensitivity,1.5,3.5,0.9824561403508772,TRUE,,0.9825,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,2.0,0.9649122807017544,TRUE,,0.9649,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,2.5,0.9824561403508772,TRUE,,0.9825,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,3.0,1.0,TRUE,,1.0000,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,ensemble_voting_summary_00-00.csv
Sensitivity,2.0,3.5,1.0,TRUE,,1.0000,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,ensemble_voting_summary_00-00.csv
Specificity,1.0,2.0,0.912280701754386,FALSE,,0.9123,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,ensemble_voting_summary_00-00.csv
Specificity,1.0,2.5,0.8421052631578947,FALSE,,0.8421,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,ensemble_voting_summary_00-00.csv
Specificity,1.0,3.0,0.7368421052631579,FALSE,,0.7368,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,ensemble_voting_summary_00-00.csv
Specificity,1.0,3.5,0.7719298245614035,FALSE,,0.7719,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,ensemble_voting_summary_00-00.csv
Specificity,1.5,2.0,0.8070175438596491,FALSE,,0.8070,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,ensemble_voting_summary_00-00.csv
