Metric,Pos_Weight,Gamma,Mean_Transfer_Learning_False,Mean_Transfer_Learning_True,Std_Transfer_Learning_False,Std_Transfer_Learning_True,Difference_True_Minus_False,Propagated_Std_True_Minus_False
Avg_Fold_Recall,1.5,2.5,0.9263157894736842,0.9333333333333332,0.0,0.0,0.007017543859649034,0.0
Avg_Fold_Recall,1.5,3.0,0.9403508771929824,0.936842105263158,0.0,0.0,-0.0035087719298243503,0.0
Avg_Fold_Recall,1.5,3.5,0.919298245614035,0.950877192982456,0.0,0.0,0.03157894736842104,0.0
Avg_Fold_Recall,2.0,2.0,0.9228070175438596,0.9263157894736842,0.0,0.0,0.0035087719298245723,0.0
Avg_Fold_Recall,2.0,2.5,0.9438596491228068,0.9403508771929824,0.0,0.0,-0.0035087719298244613,0.0
Avg_Fold_Recall,2.0,3.0,0.9473684210526316,0.9649122807017544,0.0,0.0,0.01754385964912275,0.0
Avg_Fold_Recall,2.0,3.5,0.968421052631579,0.9578947368421052,0.0,0.0,-0.010526315789473717,0.0
Avg_Fold_Specificity,1.0,2.0,0.9508771929824562,0.9298245614035086,0.0,0.0,-0.021052631578947656,0.0
Avg_Fold_Specificity,1.0,2.5,0.9228070175438596,0.9473684210526316,0.0,0.0,0.024561403508772006,0.0
Avg_Fold_Specificity,1.0,3.0,0.9087719298245612,0.8912280701754385,0.0,0.0,-0.01754385964912275,0.0
Avg_Fold_Specificity,1.0,3.5,0.8736842105263157,0.912280701754386,0.0,0.0,0.038596491228070295,0.0
Avg_Fold_Specificity,1.5,2.0,0.9017543859649124,0.8982456140350876,0.0,0.0,-0.0035087719298247944,0.0
Avg_Fold_Specificity,1.5,2.5,0.9017543859649124,0.8982456140350876,0.0,0.0,-0.0035087719298247944,0.0
Avg_Fold_Specificity,1.5,3.0,0.9017543859649124,0.887719298245614,0.0,0.0,-0.0140350877192984,0.0
Avg_Fold_Specificity,1.5,3.5,0.887719298245614,0.7473684210526316,0.0,0.0,-0.14035087719298245,0.0
Avg_Fold_Specificity,2.0,2.0,0.9052631578947368,0.9017543859649124,0.0,0.0,-0.0035087719298243503,0.0
Avg_Fold_Specificity,2.0,2.5,0.8421052631578947,0.8666666666666666,0.0,0.0,0.024561403508771895,0.0
Avg_Fold_Specificity,2.0,3.0,0.8105263157894737,0.7964912280701755,0.0,0.0,-0.014035087719298178,0.0
Avg_Fold_Specificity,2.0,3.5,0.7298245614035087,0.7157894736842104,0.0,0.0,-0.01403508771929829,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.0,2.0,0.9578947368421052,0.9385964912280702,0.0,0.0,-0.019298245614035037,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.0,2.5,0.9298245614035088,0.9421052631578948,0.0,0.0,0.012280701754386003,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.0,3.0,0.9245614035087716,0.9263157894736842,0.0,0.0,0.0017543859649126192,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.0,3.5,0.9192982456140352,0.9315789473684208,0.0,0.0,0.01228070175438567,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.5,2.0,0.9508771929824562,0.9245614035087716,0.0,0.0,-0.026315789473684625,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.5,2.5,0.9438596491228072,0.93859649122807,0.0,0.0,-0.0052631578947371915,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.5,3.0,0.9508771929824562,0.9421052631578948,0.0,0.0,-0.00877192982456143,0.0
Avg_Pairwise_Fold_Agreement_Rate,1.5,3.5,0.9438596491228072,0.8614035087719298,0.0,0.0,-0.08245614035087734,0.0
Avg_Pairwise_Fold_Agreement_Rate,2.0,2.0,0.9385964912280702,0.9508771929824562,0.0,0.0,0.012280701754386003,0.0
Avg_Pairwise_Fold_Agreement_Rate,2.0,2.5,0.9280701754385964,0.936842105263158,0.0,0.0,0.008771929824561653,0.0
Avg_Pairwise_Fold_Agreement_Rate,2.0,3.0,0.912280701754386,0.9087719298245616,0.0,0.0,-0.0035087719298244613,0.0
Avg_Pairwise_Fold_Agreement_Rate,2.0,3.5,0.8719298245614036,0.8526315789473685,0.0,0.0,-0.019298245614035037,0.0
Avg_Per_Patient_Entropy_(Bits),1.0,2.0,0.0720646574310776,0.1059125782556751,0.0,0.0,0.033847920824597505,0.0
Avg_Per_Patient_Entropy_(Bits),1.0,2.5,0.1168346177103815,0.0976159888640952,0.0,0.0,-0.019218628846286306,0.0
Avg_Per_Patient_Entropy_(Bits),1.0,3.0,0.1273156149929027,0.1251312071019615,0.0,0.0,-0.002184407890941209,0.0
Avg_Per_Patient_Entropy_(Bits),1.0,3.5,0.1377966122754239,0.1146502098194402,0.0,0.0,-0.02314640245598369,0.0
Avg_Per_Patient_Entropy_(Bits),1.5,2.0,0.0847300626045401,0.1312433886026001,0.0,0.0,0.046513325998060004,0.0
Avg_Per_Patient_Entropy_(Bits),1.5,2.5,0.0934676941683052,0.1039486914508264,0.0,0.0,0.010480997282521207,0.0
Avg_Per_Patient_Entropy_(Bits),1.5,3.0,0.0847300626045401,0.0995798756689438,0.0,0.0,0.014849813064403708,0.0
Avg_Per_Patient_Entropy_(Bits),1.5,3.5,0.0973954677780025,0.2334487143346705,0.0,0.0,0.136053246556668,0.0
Avg_Per_Patient_Entropy_(Bits),2.0,2.0,0.1078764650605238,0.0827661757996914,0.0,0.0,-0.025110289260832405,0.0
Avg_Per_Patient_Entropy_(Bits),2.0,2.5,0.1229467992110201,0.1080969861466164,0.0,0.0,-0.014849813064403694,0.0
Avg_Per_Patient_Entropy_(Bits),2.0,3.0,0.1484981306440378,0.1509030596210716,0.0,0.0,0.002404928977033788,0.0
Avg_Per_Patient_Entropy_(Bits),2.0,3.5,0.2223061537938715,0.2463346405942256,0.0,0.0,0.024028486800354104,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.0,2.0,2.3508771929824563,2.394736842105264,0.0,0.0,0.04385964912280782,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.0,2.5,2.412280701754386,2.271929824561404,0.0,0.0,-0.140350877192982,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.0,3.0,2.526315789473684,2.587719298245614,0.0,0.0,0.06140350877192979,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.0,3.5,2.62280701754386,2.508771929824561,0.0,0.0,-0.11403508771929882,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.5,2.0,2.5964912280701755,2.543859649122807,0.0,0.0,-0.052631578947368585,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.5,2.5,2.56140350877193,2.587719298245614,0.0,0.0,0.02631578947368407,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.5,3.0,2.5964912280701755,2.62280701754386,0.0,0.0,0.026315789473684514,0.0
Avg_Voting_Confidence_(Models_Agreeing),1.5,3.5,2.5789473684210527,3.008771929824561,0.0,0.0,0.42982456140350855,0.0
Avg_Voting_Confidence_(Models_Agreeing),2.0,2.0,2.543859649122807,2.56140350877193,0.0,0.0,0.01754385964912286,0.0
Avg_Voting_Confidence_(Models_Agreeing),2.0,2.5,2.754385964912281,2.6842105263157894,0.0,0.0,-0.07017543859649145,0.0
Avg_Voting_Confidence_(Models_Agreeing),2.0,3.0,2.8421052631578947,2.921052631578948,0.0,0.0,0.0789473684210531,0.0
Avg_Voting_Confidence_(Models_Agreeing),2.0,3.5,3.0964912280701755,3.1052631578947367,0.0,0.0,0.008771929824561209,0.0
Avg_Voting_Margin_(0-2.5),1.0,2.0,2.3771929824561404,2.324561403508772,0.0,0.0,-0.052631578947368585,0.0
Avg_Voting_Margin_(0-2.5),1.0,2.5,2.280701754385965,2.324561403508772,0.0,0.0,0.04385964912280693,0.0
Avg_Voting_Margin_(0-2.5),1.0,3.0,2.271929824561404,2.280701754385965,0.0,0.0,0.008771929824560765,0.0
Avg_Voting_Margin_(0-2.5),1.0,3.5,2.263157894736842,2.289473684210526,0.0,0.0,0.02631578947368407,0.0
Avg_Voting_Margin_(0-2.5),1.5,2.0,2.3596491228070176,2.289473684210526,0.0,0.0,-0.07017543859649145,0.0
Avg_Voting_Margin_(0-2.5),1.5,2.5,2.324561403508772,2.3157894736842106,0.0,0.0,-0.008771929824561209,0.0
Avg_Voting_Margin_(0-2.5),1.5,3.0,2.3596491228070176,2.333333333333333,0.0,0.0,-0.026315789473684514,0.0
Avg_Voting_Margin_(0-2.5),1.5,3.5,2.3421052631578947,2.0789473684210527,0.0,0.0,-0.26315789473684204,0.0
Avg_Voting_Margin_(0-2.5),2.0,2.0,2.333333333333333,2.3508771929824563,0.0,0.0,0.017543859649123306,0.0
Avg_Voting_Margin_(0-2.5),2.0,2.5,2.289473684210526,2.3157894736842106,0.0,0.0,0.026315789473684514,0.0
Avg_Voting_Margin_(0-2.5),2.0,3.0,2.236842105263158,2.210526315789474,0.0,0.0,-0.02631578947368407,0.0
Avg_Voting_Margin_(0-2.5),2.0,3.5,2.1403508771929824,2.043859649122807,0.0,0.0,-0.09649122807017552,0.0
Balanced_Accuracy,1.0,2.0,0.9298245614035088,0.8947368421052632,0.0,0.0,-0.03508771929824561,0.0
Balanced_Accuracy,1.0,2.5,0.9035087719298244,0.912280701754386,0.0,0.0,0.008771929824561653,0.0
Balanced_Accuracy,1.0,3.0,0.8508771929824561,0.868421052631579,0.0,0.0,0.01754385964912286,0.0
Balanced_Accuracy,1.0,3.5,0.868421052631579,0.9035087719298244,0.0,0.0,0.03508771929824539,0.0
Balanced_Accuracy,1.5,2.0,0.8859649122807017,0.8771929824561404,0.0,0.0,-0.00877192982456132,0.0
