Metric,Pos_Weight,Gamma,Mean,Transfer Learning,Std,Formatted,Summary_Type,Profile,Source_Folder,Source_File
NPV_(Negative_Predictive_Value),2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.0,0.9310344827586208,TRUE,,0.9310,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,2.5,0.9152542372881356,TRUE,,0.9153,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,3.0,0.8813559322033898,TRUE,,0.8814,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.0,3.5,0.9272727272727272,TRUE,,0.9273,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,3.0,0.9310344827586208,TRUE,,0.9310,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),1.5,3.5,0.8983050847457628,TRUE,,0.8983,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,2.0,0.9,TRUE,,0.9000,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,2.5,0.913793103448276,TRUE,,0.9138,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,3.0,0.913793103448276,TRUE,,0.9138,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
NPV_(Negative_Predictive_Value),2.0,3.5,0.9107142857142856,TRUE,,0.9107,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.0,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.0,0.9464285714285714,FALSE,,0.9464,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.5,0.8928571428571429,FALSE,,0.8929,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.0,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.5,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.0,0.9272727272727272,FALSE,,0.9273,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.5,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.0,0.9272727272727272,FALSE,,0.9273,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.5,0.9285714285714286,FALSE,,0.9286,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.0,0.9272727272727272,FALSE,,0.9273,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.0,0.9464285714285714,TRUE,,0.9464,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,2.5,0.9454545454545454,TRUE,,0.9455,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.0,0.9090909090909092,TRUE,,0.9091,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.0,3.5,0.8983050847457628,TRUE,,0.8983,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.0,0.9464285714285714,TRUE,,0.9464,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),1.5,3.5,0.9272727272727272,TRUE,,0.9273,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.0,0.9444444444444444,TRUE,,0.9444,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,2.5,0.9285714285714286,TRUE,,0.9286,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.0,0.9285714285714286,TRUE,,0.9286,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
PPV_(Positive_Predictive_Value),2.0,3.5,0.896551724137931,TRUE,,0.8966,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
Precision,1.0,2.0,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
Precision,1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
Precision,1.0,3.0,0.9464285714285714,FALSE,,0.9464,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
Precision,1.0,3.5,0.8928571428571429,FALSE,,0.8929,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
Precision,1.5,2.0,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
Precision,1.5,2.5,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
Precision,1.5,3.0,0.9272727272727272,FALSE,,0.9273,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
Precision,1.5,3.5,0.9454545454545454,FALSE,,0.9455,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
Precision,2.0,2.0,0.9272727272727272,FALSE,,0.9273,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
Precision,2.0,2.5,0.9285714285714286,FALSE,,0.9286,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
Precision,2.0,3.0,0.9272727272727272,FALSE,,0.9273,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
Precision,2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
Precision,1.0,2.0,0.9464285714285714,TRUE,,0.9464,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
Precision,1.0,2.5,0.9454545454545454,TRUE,,0.9455,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
Precision,1.0,3.0,0.9090909090909092,TRUE,,0.9091,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
Precision,1.0,3.5,0.8983050847457628,TRUE,,0.8983,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
Precision,1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
Precision,1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
Precision,1.5,3.0,0.9464285714285714,TRUE,,0.9464,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
Precision,1.5,3.5,0.9272727272727272,TRUE,,0.9273,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
Precision,2.0,2.0,0.9444444444444444,TRUE,,0.9444,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
Precision,2.0,2.5,0.9285714285714286,TRUE,,0.9286,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
Precision,2.0,3.0,0.9285714285714286,TRUE,,0.9286,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
Precision,2.0,3.5,0.896551724137931,TRUE,,0.8966,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
Recall,1.0,2.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
Recall,1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
Recall,1.0,3.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
Recall,1.0,3.5,0.8771929824561403,FALSE,,0.8772,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
Recall,1.5,2.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
Recall,1.5,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
Recall,1.5,3.0,0.8947368421052632,FALSE,,0.8947,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
Recall,1.5,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
Recall,2.0,2.0,0.8947368421052632,FALSE,,0.8947,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
Recall,2.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
Recall,2.0,3.0,0.8947368421052632,FALSE,,0.8947,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
Recall,2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
Recall,1.0,2.0,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
Recall,1.0,2.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
Recall,1.0,3.0,0.8771929824561403,TRUE,,0.8772,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
Recall,1.0,3.5,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
Recall,1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
Recall,1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
Recall,1.5,3.0,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
Recall,1.5,3.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
Recall,2.0,2.0,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
Recall,2.0,2.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
Recall,2.0,3.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
Recall,2.0,3.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,2.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,3.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,3.5,0.8771929824561403,FALSE,,0.8772,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,2.0,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,3.0,0.8947368421052632,FALSE,,0.8947,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,2.0,0.8947368421052632,FALSE,,0.8947,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,3.0,0.8947368421052632,FALSE,,0.8947,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,2.0,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,2.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,3.0,0.8771929824561403,TRUE,,0.8772,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.0,3.5,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,3.0,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
Sensitivity,1.5,3.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,2.0,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,2.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,3.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
Sensitivity,2.0,3.5,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,2.0,0.9473684210526316,FALSE,,0.9474,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,2.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,3.0,0.9473684210526316,FALSE,,0.9474,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,3.5,0.8947368421052632,FALSE,,0.8947,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,2.0,0.9473684210526316,FALSE,,0.9474,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,2.5,0.9473684210526316,FALSE,,0.9474,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,3.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,3.5,0.9473684210526316,FALSE,,0.9474,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,2.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,2.5,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_38.5_SEARCHER5,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,3.0,0.9298245614035088,FALSE,,0.9298,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_38.8_SEARCHER8,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,3.5,0.912280701754386,FALSE,,0.9123,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_39.1_SEARCHER11,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,2.0,0.9473684210526316,TRUE,,0.9474,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_40.0_SEARCHER01,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,2.5,0.9473684210526316,TRUE,,0.9474,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_40.3_SEARCHER31,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,3.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_40.6_SEARCHER61,hybrid_ensemble_summary_00-00.csv
Specificity,1.0,3.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_40.9_SEARCHER91,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,2.0,0.912280701754386,TRUE,,0.9123,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_40.1_SEARCHER12,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,2.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_40.4_SEARCHER41,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,3.0,0.9473684210526316,TRUE,,0.9474,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_40.7_SEARCHER71,hybrid_ensemble_summary_00-00.csv
Specificity,1.5,3.5,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_41.0_SEARCHER101,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,2.0,0.9473684210526316,TRUE,,0.9474,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_40.2_SEARCHER21,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,2.5,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER5,transfer_convnext_tiny_40.5_SEARCHER51,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,3.0,0.9298245614035088,TRUE,,0.9298,hybrid_ensemble,SEARCHER8,transfer_convnext_tiny_40.8_SEARCHER81,hybrid_ensemble_summary_00-00.csv
Specificity,2.0,3.5,0.8947368421052632,TRUE,,0.8947,hybrid_ensemble,SEARCHER11,transfer_convnext_tiny_41.1_SEARCHER111,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,2.0,54.0,FALSE,,54.0000,hybrid_ensemble,SEARCHER,transfer_convnext_tiny_38.0_SEARCHER,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,2.5,52.0,FALSE,,52.0000,hybrid_ensemble,SEARCHER3,transfer_convnext_tiny_38.3_SEARCHER3,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,3.0,54.0,FALSE,,54.0000,hybrid_ensemble,SEARCHER6,transfer_convnext_tiny_38.6_SEARCHER6,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.0,3.5,51.0,FALSE,,51.0000,hybrid_ensemble,SEARCHER9,transfer_convnext_tiny_38.9_SEARCHER9,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,2.0,54.0,FALSE,,54.0000,hybrid_ensemble,SEARCHER1,transfer_convnext_tiny_38.1_SEARCHER1,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,2.5,54.0,FALSE,,54.0000,hybrid_ensemble,SEARCHER4,transfer_convnext_tiny_38.4_SEARCHER4,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,3.0,53.0,FALSE,,53.0000,hybrid_ensemble,SEARCHER7,transfer_convnext_tiny_38.7_SEARCHER7,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),1.5,3.5,54.0,FALSE,,54.0000,hybrid_ensemble,SEARCHER10,transfer_convnext_tiny_39.0_SEARCHER10,hybrid_ensemble_summary_00-00.csv
TN_(True_Negatives),2.0,2.0,53.0,FALSE,,53.0000,hybrid_ensemble,SEARCHER2,transfer_convnext_tiny_38.2_SEARCHER2,hybrid_ensemble_summary_00-00.csv
